Location,Boolean,Year,BloomDate
Sumoto,False,2013,
Wakayama,True,2013,2013-03-18
Shio Misaki,False,2013,
Nara,True,2013,2013-03-22
Matsuyama,True,2013,2013-03-17
Takamatsu,True,2013,2013-03-22
Uwajima,False,2013,
Kochi,True,2013,2013-03-15
Tokushima,True,2013,2013-03-24
Shimonoseki,True,2013,2013-03-19
Mikihara,False,2013,
Fukuoka,True,2013,2013-03-13
Saga,True,2013,2013-03-18
Oita,True,2013,2013-03-14
Fukue,False,2013,
Nagasaki,True,2013,2013-03-16
Kumamoto,True,2013,2013-03-16
Nobeoka,False,2013,
Kagoshima,True,2013,2013-03-15
Miyazaki,True,2013,2013-03-13
Yakushima,False,2013,
Tanegashima,False,2013,
Naze,True,2013,2013-01-14
Yonaguni Island,False,2013,
Ishigaki Island,True,2013,2013-01-22
Miyakojima,True,2013,2013-01-19
Kumejima,False,2013,
Naha,True,2013,2012-12-28
Nago,False,2013,
Iriomote Island,False,2013,
Minami Daito Island,True,2013,2013-01-07
Wakkanai,True,2014,2014-05-11
Rumoi,False,2014,
Asahikawa,True,2014,2014-05-02
Abashiri,True,2014,2014-05-07
Sapporo,True,2014,2014-04-29
Iwamizawa,False,2014,
Obihiro,True,2014,2014-04-27
Kushiro,True,2014,2014-05-12
Nemuro,False,2014,
Muroran,True,2014,2014-04-29
Urakawa,False,2014,
Esashi,False,2014,
Hakodate,True,2014,2014-04-28
Kutchan,False,2014,
Monbetsu,False,2014,
Hiroo,False,2014,
Shinjo,False,2014,
Aomori,True,2014,2014-04-22
Hachinohe,False,2014,
Akita,True,2014,2014-04-20
Morioka,True,2014,2014-04-13
Miyako,False,2014,
Sakata,False,2014,
Yamagata,True,2014,2014-04-14
Sendai,True,2014,2014-04-07
Fukushima,True,2014,2014-04-08
Shirakawa,False,2014,
Onahama,False,2014,
Wajima,False,2014,
Aikawa,False,2014,
Niigata,True,2014,2014-04-07
Kanazawa,True,2014,2014-04-01
Toyama,True,2014,2014-04-02
Nagano,True,2014,2014-04-11
Takada,False,2014,
Utsunomiya,True,2014,2014-03-29
Fukui,True,2014,2014-03-31
Takayama,False,2014,
Matsumoto,False,2014,
Maebashi,True,2014,2014-03-29
Kumagaya,True,2014,2014-03-28
Mito,True,2014,2014-03-29
Tsuruga,False,2014,
Gifu,True,2014,2014-03-24
Nagoya,True,2014,2014-03-24
Iida,False,2014,
Kofu,True,2014,2014-03-28
Choshi,True,2014,2014-03-29
Tsu,True,2014,2014-03-27
Hamamatsu,False,2014,
Shizuoka,True,2014,2014-03-24
Tokyo Japan,True,2014,2014-03-25
Owashi,False,2014,
Yokohama,True,2014,2014-03-25
Tateyama,False,2014,
Oshima,False,2014,
Miyakejima,False,2014,
Hachijojima,False,2014,
Saigo,False,2014,
Matsue,True,2014,2014-03-27
Yonago,False,2014,
Tottori,True,2014,2014-03-27
Toyooka,False,2014,
Maizuru,False,2014,
Hamada,False,2014,
Kyoto,True,2014,2014-03-27
Hikone,True,2014,2014-04-02
Hiroshima,True,2014,2014-03-25
Okayama,True,2014,2014-03-28
Kobe,True,2014,2014-03-27
Osaka,True,2014,2014-03-27
Sumoto,False,2014,
Wakayama,True,2014,2014-03-26
Shio Misaki,False,2014,
Nara,True,2014,2014-03-27
Matsuyama,True,2014,2014-03-24
Takamatsu,True,2014,2014-03-26
Uwajima,False,2014,
Kochi,True,2014,2014-03-18
Tokushima,True,2014,2014-03-29
Shimonoseki,True,2014,2014-03-25
Mikihara,False,2014,
Fukuoka,True,2014,2014-03-19
Saga,True,2014,2014-03-19
Oita,True,2014,2014-03-25
Fukue,False,2014,
Nagasaki,True,2014,2014-03-20
Kumamoto,True,2014,2014-03-20
Nobeoka,False,2014,
Kagoshima,True,2014,2014-03-20
Miyazaki,True,2014,2014-03-19
Yakushima,False,2014,
Tanegashima,False,2014,
Naze,True,2014,2014-01-16
Yonaguni Island,False,2014,
Ishigaki Island,True,2014,2014-01-16
Miyakojima,True,2014,2014-01-16
Kumejima,False,2014,
Naha,True,2014,2014-01-15
Nago,False,2014,
Iriomote Island,False,2014,
Minami Daito Island,True,2014,2014-01-07
Wakkanai,True,2015,2015-05-03
Rumoi,False,2015,
Asahikawa,True,2015,2015-04-27
Abashiri,True,2015,2015-04-30
Sapporo,True,2015,2015-04-22
Iwamizawa,False,2015,
Obihiro,True,2015,2015-04-26
Kushiro,True,2015,2015-05-06
Nemuro,False,2015,
Muroran,True,2015,2015-04-28
Urakawa,False,2015,
Esashi,False,2015,
Hakodate,True,2015,2015-04-21
Kutchan,False,2015,
Monbetsu,False,2015,
Hiroo,False,2015,
Shinjo,False,2015,
Aomori,True,2015,2015-04-14
Hachinohe,False,2015,
Akita,True,2015,2015-04-11
Morioka,True,2015,2015-04-09
Miyako,False,2015,
Sakata,False,2015,
Yamagata,True,2015,2015-04-10
Sendai,True,2015,2015-04-03
Fukushima,True,2015,2015-04-02
Shirakawa,False,2015,
Onahama,False,2015,
Wajima,False,2015,
Aikawa,False,2015,
Niigata,True,2015,2015-04-02
Kanazawa,True,2015,2015-03-31
Toyama,True,2015,2015-04-01
Nagano,True,2015,2015-04-04
Takada,False,2015,
Utsunomiya,True,2015,2015-03-30
Fukui,True,2015,2015-03-31
Takayama,False,2015,
Matsumoto,False,2015,
Maebashi,True,2015,2015-03-28
Kumagaya,True,2015,2015-03-27
Mito,True,2015,2015-03-30
Tsuruga,False,2015,
Gifu,True,2015,2015-03-23
Nagoya,True,2015,2015-03-21
Iida,False,2015,
Kofu,True,2015,2015-03-25
Choshi,True,2015,2015-03-30
Tsu,True,2015,2015-03-29
Hamamatsu,False,2015,
Shizuoka,True,2015,2015-03-22
Tokyo Japan,True,2015,2015-03-23
Owashi,False,2015,
Yokohama,True,2015,2015-03-23
Tateyama,False,2015,
Oshima,False,2015,
Miyakejima,False,2015,
Hachijojima,False,2015,
Saigo,False,2015,
Matsue,True,2015,2015-03-29
Yonago,False,2015,
Tottori,True,2015,2015-03-28
Toyooka,False,2015,
Maizuru,False,2015,
Hamada,False,2015,
Kyoto,True,2015,2015-03-27
Hikone,True,2015,2015-03-31
Hiroshima,True,2015,2015-03-24
Okayama,True,2015,2015-03-28
Kobe,True,2015,2015-03-27
Osaka,True,2015,2015-03-26
Sumoto,False,2015,
Wakayama,True,2015,2015-03-23
Shio Misaki,False,2015,
Nara,True,2015,2015-03-27
Matsuyama,True,2015,2015-03-27
Takamatsu,True,2015,2015-03-24
Uwajima,False,2015,
Kochi,True,2015,2015-03-22
Tokushima,True,2015,2015-03-28
Shimonoseki,True,2015,2015-03-25
Mikihara,False,2015,
Fukuoka,True,2015,2015-03-22
Saga,True,2015,2015-03-22
Oita,True,2015,2015-03-26
Fukue,False,2015,
Nagasaki,True,2015,2015-03-22
Kumamoto,True,2015,2015-03-21
Nobeoka,False,2015,
Kagoshima,True,2015,2015-03-21
Miyazaki,True,2015,2015-03-22
Yakushima,False,2015,
Tanegashima,False,2015,
Naze,True,2015,2015-01-20
Yonaguni Island,False,2015,
Ishigaki Island,True,2015,2015-01-06
Miyakojima,True,2015,2015-01-22
Kumejima,False,2015,
Naha,True,2015,2015-01-15
Nago,False,2015,
Iriomote Island,False,2015,
Minami Daito Island,True,2015,2015-01-15
Wakkanai,True,2016,2016-05-13
Rumoi,False,2016,
Asahikawa,True,2016,2016-05-03
Abashiri,True,2016,2016-05-08
Sapporo,True,2016,2016-04-25
Iwamizawa,False,2016,
Obihiro,True,2016,2016-04-30
Kushiro,True,2016,2016-05-10
Nemuro,False,2016,
Muroran,True,2016,2016-04-25
Urakawa,False,2016,
Esashi,False,2016,
Hakodate,True,2016,2016-04-24
Kutchan,False,2016,
Monbetsu,False,2016,
Hiroo,False,2016,
Shinjo,False,2016,
Aomori,True,2016,2016-04-17
Hachinohe,False,2016,
Akita,True,2016,2016-04-14
Morioka,True,2016,2016-04-11
Miyako,False,2016,
Sakata,False,2016,
Yamagata,True,2016,2016-04-06
Sendai,True,2016,2016-04-01
Fukushima,True,2016,2016-03-30
Shirakawa,False,2016,
Onahama,False,2016,
Wajima,False,2016,
Aikawa,False,2016,
Niigata,True,2016,2016-04-03
Kanazawa,True,2016,2016-03-30
Toyama,True,2016,2016-03-29
Nagano,True,2016,2016-04-03
Takada,False,2016,
Utsunomiya,True,2016,2016-03-28
Fukui,True,2016,2016-03-27
Takayama,False,2016,
Matsumoto,False,2016,
Maebashi,True,2016,2016-03-23
Kumagaya,True,2016,2016-03-23
Mito,True,2016,2016-03-28
Tsuruga,False,2016,
Gifu,True,2016,2016-03-20
Nagoya,True,2016,2016-03-19
Iida,False,2016,
Kofu,True,2016,2016-03-23
Choshi,True,2016,2016-04-01
Tsu,True,2016,2016-03-28
Hamamatsu,False,2016,
Shizuoka,True,2016,2016-03-27
Tokyo Japan,True,2016,2016-03-21
Owashi,False,2016,
Yokohama,True,2016,2016-03-23
Tateyama,False,2016,
Oshima,False,2016,
Miyakejima,False,2016,
Hachijojima,False,2016,
Saigo,False,2016,
Matsue,True,2016,2016-03-23
Yonago,False,2016,
Tottori,True,2016,2016-03-23
Toyooka,False,2016,
Maizuru,False,2016,
Hamada,False,2016,
Kyoto,True,2016,2016-03-23
Hikone,True,2016,2016-03-30
Hiroshima,True,2016,2016-03-23
Okayama,True,2016,2016-03-26
Kobe,True,2016,2016-03-26
Osaka,True,2016,2016-03-23
Sumoto,False,2016,
Wakayama,True,2016,2016-03-22
Shio Misaki,False,2016,
Nara,True,2016,2016-03-23
Matsuyama,True,2016,2016-03-23
Takamatsu,True,2016,2016-03-26
Uwajima,False,2016,
Kochi,True,2016,2016-03-24
Tokushima,True,2016,2016-03-30
Shimonoseki,True,2016,2016-03-28
Mikihara,False,2016,
Fukuoka,True,2016,2016-03-19
Saga,True,2016,2016-03-23
Oita,True,2016,2016-03-28
Fukue,False,2016,
Nagasaki,True,2016,2016-03-22
Kumamoto,True,2016,2016-03-22
Nobeoka,False,2016,
Kagoshima,True,2016,2016-03-27
Miyazaki,True,2016,2016-03-24
Yakushima,False,2016,
Tanegashima,False,2016,
Naze,True,2016,2016-01-18
Yonaguni Island,False,2016,
Ishigaki Island,True,2016,2016-02-12
Miyakojima,True,2016,2016-02-04
Kumejima,False,2016,
Naha,True,2016,2016-01-21
Nago,False,2016,
Iriomote Island,False,2016,
Minami Daito Island,True,2016,2016-02-09
Wakkanai,True,2017,2017-05-09
Rumoi,False,2017,
Asahikawa,True,2017,2017-05-03
Abashiri,True,2017,2017-05-05
Sapporo,True,2017,2017-04-28
Iwamizawa,False,2017,
Obihiro,True,2017,2017-05-01
Kushiro,True,2017,2017-05-14
Nemuro,False,2017,
Muroran,True,2017,2017-05-02
Urakawa,False,2017,
Esashi,False,2017,
Hakodate,True,2017,2017-04-27
Kutchan,False,2017,
Monbetsu,False,2017,
Hiroo,False,2017,
Shinjo,False,2017,
Aomori,True,2017,2017-04-17
Hachinohe,False,2017,
Akita,True,2017,2017-04-16
Morioka,True,2017,2017-04-17
Miyako,False,2017,
Sakata,False,2017,
Yamagata,True,2017,2017-04-14
Sendai,True,2017,2017-04-07
Fukushima,True,2017,2017-04-08
Shirakawa,False,2017,
Onahama,False,2017,
Wajima,False,2017,
Aikawa,False,2017,
Niigata,True,2017,2017-04-08
Kanazawa,True,2017,2017-04-04
Toyama,True,2017,2017-04-05
Nagano,True,2017,2017-04-14
Takada,False,2017,
Utsunomiya,True,2017,2017-04-03
Fukui,True,2017,2017-04-05
Takayama,False,2017,
Matsumoto,False,2017,
Maebashi,True,2017,2017-04-02
Kumagaya,True,2017,2017-03-28
Mito,True,2017,2017-04-03
Tsuruga,False,2017,
Gifu,True,2017,2017-03-28
Nagoya,True,2017,2017-03-28
Iida,False,2017,
Kofu,True,2017,2017-03-30
Choshi,True,2017,2017-04-01
Tsu,True,2017,2017-04-03
Hamamatsu,False,2017,
Shizuoka,True,2017,2017-04-02
Tokyo Japan,True,2017,2017-03-21
Owashi,False,2017,
Yokohama,True,2017,2017-03-25
Tateyama,False,2017,
Oshima,False,2017,
Miyakejima,False,2017,
Hachijojima,False,2017,
Saigo,False,2017,
Matsue,True,2017,2017-04-01
Yonago,False,2017,
Tottori,True,2017,2017-04-02
Toyooka,False,2017,
Maizuru,False,2017,
Hamada,False,2017,
Kyoto,True,2017,2017-03-31
Hikone,True,2017,2017-04-05
Hiroshima,True,2017,2017-03-27
Okayama,True,2017,2017-04-01
Kobe,True,2017,2017-04-03
Osaka,True,2017,2017-03-30
Sumoto,False,2017,
Wakayama,True,2017,2017-03-30
Shio Misaki,False,2017,
Nara,True,2017,2017-04-03
Matsuyama,True,2017,2017-03-30
Takamatsu,True,2017,2017-04-02
Uwajima,False,2017,
Kochi,True,2017,2017-03-29
Tokushima,True,2017,2017-04-03
Shimonoseki,True,2017,2017-03-29
Mikihara,False,2017,
Fukuoka,True,2017,2017-03-25
Saga,True,2017,2017-03-30
Oita,True,2017,2017-04-04
Fukue,False,2017,
Nagasaki,True,2017,2017-03-30
Kumamoto,True,2017,2017-04-01
Nobeoka,False,2017,
Kagoshima,True,2017,2017-04-05
Miyazaki,True,2017,2017-04-02
Yakushima,False,2017,
Tanegashima,False,2017,
Naze,True,2017,2017-01-31
Yonaguni Island,False,2017,
Ishigaki Island,True,2017,2017-01-25
Miyakojima,True,2017,2017-01-30
Kumejima,False,2017,
Naha,True,2017,2017-01-14
Nago,False,2017,
Iriomote Island,False,2017,
Minami Daito Island,True,2017,2017-01-27
Wakkanai,True,2018,2018-05-12
Rumoi,False,2018,
Asahikawa,True,2018,2018-04-30
Abashiri,True,2018,2018-05-02
Sapporo,True,2018,2018-04-26
Iwamizawa,False,2018,
Obihiro,True,2018,2018-04-27
Kushiro,True,2018,2018-05-12
Nemuro,False,2018,
Muroran,True,2018,2018-04-29
Urakawa,False,2018,
Esashi,False,2018,
Hakodate,True,2018,2018-04-25
Kutchan,False,2018,
Monbetsu,False,2018,
Hiroo,False,2018,
Shinjo,False,2018,
Aomori,True,2018,2018-04-19
Hachinohe,False,2018,
Akita,True,2018,2018-04-17
Morioka,True,2018,2018-04-17
Miyako,False,2018,
Sakata,False,2018,
Yamagata,True,2018,2018-04-04
Sendai,True,2018,2018-03-30
Fukushima,True,2018,2018-03-29
Shirakawa,False,2018,
Onahama,False,2018,
Wajima,False,2018,
Aikawa,False,2018,
Niigata,True,2018,2018-04-03
Kanazawa,True,2018,2018-03-29
Toyama,True,2018,2018-03-27
Nagano,True,2018,2018-04-02
Takada,False,2018,
Utsunomiya,True,2018,2018-03-26
Fukui,True,2018,2018-03-29
Takayama,False,2018,
Matsumoto,False,2018,
Maebashi,True,2018,2018-03-25
Kumagaya,True,2018,2018-03-22
Mito,True,2018,2018-03-25
Tsuruga,False,2018,
Gifu,True,2018,2018-03-19
Nagoya,True,2018,2018-03-19
Iida,False,2018,
Kofu,True,2018,2018-03-23
Choshi,True,2018,2018-03-20
Tsu,True,2018,2018-03-26
Hamamatsu,False,2018,
Shizuoka,True,2018,2018-03-18
Tokyo Japan,True,2018,2018-03-17
Owashi,False,2018,
Yokohama,True,2018,2018-03-19
Tateyama,False,2018,
Oshima,False,2018,
Miyakejima,False,2018,
Hachijojima,False,2018,
Saigo,False,2018,
Matsue,True,2018,2018-03-26
Yonago,False,2018,
Tottori,True,2018,2018-03-24
Toyooka,False,2018,
Maizuru,False,2018,
Hamada,False,2018,
Kyoto,True,2018,2018-03-22
Hikone,True,2018,2018-03-27
Hiroshima,True,2018,2018-03-22
Okayama,True,2018,2018-03-25
Kobe,True,2018,2018-03-23
Osaka,True,2018,2018-03-20
Sumoto,False,2018,
Wakayama,True,2018,2018-03-20
Shio Misaki,False,2018,
Nara,True,2018,2018-03-24
Matsuyama,True,2018,2018-03-19
Takamatsu,True,2018,2018-03-24
Uwajima,False,2018,
Kochi,True,2018,2018-03-15
Tokushima,True,2018,2018-03-23
Shimonoseki,True,2018,2018-03-23
Mikihara,False,2018,
Fukuoka,True,2018,2018-03-19
Saga,True,2018,2018-03-20
Oita,True,2018,2018-03-23
Fukue,False,2018,
Nagasaki,True,2018,2018-03-17
Kumamoto,True,2018,2018-03-17
Nobeoka,False,2018,
Kagoshima,True,2018,2018-03-17
Miyazaki,True,2018,2018-03-16
Yakushima,False,2018,
Tanegashima,False,2018,
Naze,True,2018,2018-01-22
Yonaguni Island,False,2018,
Ishigaki Island,True,2018,2018-01-19
Miyakojima,True,2018,2018-01-23
Kumejima,False,2018,
Naha,True,2018,2018-01-10
Nago,False,2018,
Iriomote Island,False,2018,
Minami Daito Island,True,2018,2018-01-07
Wakkanai,True,2019,2019-05-07
Rumoi,False,2019,
Asahikawa,True,2019,2019-05-01
Abashiri,True,2019,2019-05-05
Sapporo,True,2019,2019-04-24
Iwamizawa,False,2019,
Obihiro,True,2019,2019-04-28
Kushiro,True,2019,2019-05-09
Nemuro,False,2019,
Muroran,True,2019,2019-04-29
Urakawa,False,2019,
Esashi,False,2019,
Hakodate,True,2019,2019-04-24
Kutchan,False,2019,
Monbetsu,False,2019,
Hiroo,False,2019,
Shinjo,False,2019,
Aomori,True,2019,2019-04-18
Hachinohe,False,2019,
Akita,True,2019,2019-04-16
Morioka,True,2019,2019-04-18
Miyako,False,2019,
Sakata,False,2019,
Yamagata,True,2019,2019-04-12
Sendai,True,2019,2019-04-05
Fukushima,True,2019,2019-04-05
Shirakawa,False,2019,
Onahama,False,2019,
Wajima,False,2019,
Aikawa,False,2019,
Niigata,True,2019,2019-04-05
Kanazawa,True,2019,2019-04-01
Toyama,True,2019,2019-03-28
Nagano,True,2019,2019-04-13
Takada,False,2019,
Utsunomiya,True,2019,2019-03-28
Fukui,True,2019,2019-03-28
Takayama,False,2019,
Matsumoto,False,2019,
Maebashi,True,2019,2019-03-27
Kumagaya,True,2019,2019-03-25
Mito,True,2019,2019-03-27
Tsuruga,False,2019,
Gifu,True,2019,2019-03-22
Nagoya,True,2019,2019-03-22
Iida,False,2019,
Kofu,True,2019,2019-03-27
Choshi,True,2019,2019-03-25
Tsu,True,2019,2019-03-28
Hamamatsu,False,2019,
Shizuoka,True,2019,2019-03-28
Tokyo Japan,True,2019,2019-03-21
Owashi,False,2019,
Yokohama,True,2019,2019-03-21
Tateyama,False,2019,
Oshima,False,2019,
Miyakejima,False,2019,
Hachijojima,False,2019,
Saigo,False,2019,
Matsue,True,2019,2019-03-26
Yonago,False,2019,
Tottori,True,2019,2019-03-26
Toyooka,False,2019,
Maizuru,False,2019,
Hamada,False,2019,
Kyoto,True,2019,2019-03-27
Hikone,True,2019,2019-04-04
Hiroshima,True,2019,2019-03-22
Okayama,True,2019,2019-03-27
Kobe,True,2019,2019-03-27
Osaka,True,2019,2019-03-27
Sumoto,False,2019,
Wakayama,True,2019,2019-03-25
Shio Misaki,False,2019,
Nara,True,2019,2019-03-29
Matsuyama,True,2019,2019-03-22
Takamatsu,True,2019,2019-03-26
Uwajima,False,2019,
Kochi,True,2019,2019-03-22
Tokushima,True,2019,2019-03-28
Shimonoseki,True,2019,2019-03-25
Mikihara,False,2019,
Fukuoka,True,2019,2019-03-21
Saga,True,2019,2019-03-23
Oita,True,2019,2019-03-24
Fukue,False,2019,
Nagasaki,True,2019,2019-03-20
Kumamoto,True,2019,2019-03-26
Nobeoka,False,2019,
Kagoshima,True,2019,2019-03-25
Miyazaki,True,2019,2019-03-22
Yakushima,False,2019,
Tanegashima,False,2019,
Naze,True,2019,2019-01-23
Yonaguni Island,False,2019,
Ishigaki Island,True,2019,2019-01-16
Miyakojima,True,2019,2019-01-07
Kumejima,False,2019,
Naha,True,2019,2019-01-10
Nago,False,2019,
Iriomote Island,False,2019,
Minami Daito Island,True,2019,2019-01-25
Wakkanai,True,2020,2020-05-10
Rumoi,False,2020,
Asahikawa,True,2020,2020-05-03
Abashiri,True,2020,2020-05-07
Sapporo,True,2020,2020-04-30
Iwamizawa,False,2020,
Obihiro,True,2020,2020-05-02
Kushiro,True,2020,2020-05-10
Nemuro,False,2020,
Muroran,True,2020,2020-05-01
Urakawa,False,2020,
Esashi,False,2020,
Hakodate,True,2020,2020-04-26
Kutchan,False,2020,
Monbetsu,False,2020,
Hiroo,False,2020,
Shinjo,False,2020,
Aomori,True,2020,2020-04-17
Hachinohe,False,2020,
Akita,True,2020,2020-04-08
Morioka,True,2020,2020-04-14
Miyako,False,2020,
Sakata,False,2020,
Yamagata,True,2020,2020-04-03
Sendai,True,2020,2020-03-28
Fukushima,True,2020,2020-03-28
Shirakawa,False,2020,
Onahama,False,2020,
Wajima,False,2020,
Aikawa,False,2020,
Niigata,True,2020,2020-04-01
Kanazawa,True,2020,2020-03-26
Toyama,True,2020,2020-03-27
Nagano,True,2020,2020-04-02
Takada,False,2020,
Utsunomiya,True,2020,2020-03-21
Fukui,True,2020,2020-03-25
Takayama,False,2020,
Matsumoto,False,2020,
Maebashi,True,2020,2020-03-19
Kumagaya,True,2020,2020-03-18
Mito,True,2020,2020-03-21
Tsuruga,False,2020,
Gifu,True,2020,2020-03-21
Nagoya,True,2020,2020-03-22
Iida,False,2020,
Kofu,True,2020,2020-03-22
Choshi,True,2020,2020-03-27
Tsu,True,2020,2020-03-25
Hamamatsu,False,2020,
Shizuoka,True,2020,2020-03-27
Tokyo Japan,True,2020,2020-03-14
Owashi,False,2020,
Yokohama,True,2020,2020-03-18
Tateyama,False,2020,
Oshima,False,2020,
Miyakejima,False,2020,
Hachijojima,False,2020,
Saigo,False,2020,
Matsue,True,2020,2020-03-23
Yonago,False,2020,
Tottori,True,2020,2020-03-23
Toyooka,False,2020,
Maizuru,False,2020,
Hamada,False,2020,
Kyoto,True,2020,2020-03-22
Hikone,True,2020,2020-03-27
Hiroshima,True,2020,2020-03-22
Okayama,True,2020,2020-03-24
Kobe,True,2020,2020-03-26
Osaka,True,2020,2020-03-23
Sumoto,False,2020,
Wakayama,True,2020,2020-03-22
Shio Misaki,False,2020,
Nara,True,2020,2020-03-26
Matsuyama,True,2020,2020-03-25
Takamatsu,True,2020,2020-03-23
Uwajima,False,2020,
Kochi,True,2020,2020-03-24
Tokushima,True,2020,2020-03-27
Shimonoseki,True,2020,2020-03-24
Mikihara,False,2020,
Fukuoka,True,2020,2020-03-21
Saga,True,2020,2020-03-23
Oita,True,2020,2020-03-25
Fukue,False,2020,
Nagasaki,True,2020,2020-03-24
Kumamoto,True,2020,2020-03-23
Nobeoka,False,2020,
Kagoshima,True,2020,2020-04-01
Miyazaki,True,2020,2020-03-25
Yakushima,False,2020,
Tanegashima,False,2020,
Naze,True,2020,2020-01-23
Yonaguni Island,False,2020,
Ishigaki Island,True,2020,2020-01-29
Miyakojima,True,2020,2020-02-07
Kumejima,False,2020,
Naha,True,2020,2020-01-06
Nago,False,2020,
Iriomote Island,False,2020,
Minami Daito Island,True,2020,2020-02-06
Wakkanai,True,2021,2021-05-08
Rumoi,False,2021,
Asahikawa,True,2021,2021-04-29
Abashiri,True,2021,2021-05-06
Sapporo,True,2021,2021-04-22
Iwamizawa,False,2021,
Obihiro,True,2021,2021-04-24
Kushiro,True,2021,2021-05-08
Nemuro,False,2021,
Muroran,True,2021,2021-04-27
Urakawa,False,2021,
Esashi,False,2021,
Hakodate,True,2021,2021-04-20
Kutchan,False,2021,
Monbetsu,False,2021,
Hiroo,False,2021,
Shinjo,False,2021,
Aomori,True,2021,2021-04-13
Hachinohe,False,2021,
Akita,True,2021,2021-04-04
Morioka,True,2021,2021-04-09
Miyako,False,2021,
Sakata,False,2021,
Yamagata,True,2021,2021-04-02
Sendai,True,2021,2021-03-28
Fukushima,True,2021,2021-03-25
Shirakawa,False,2021,
Onahama,False,2021,
Wajima,False,2021,
Aikawa,False,2021,
Niigata,True,2021,2021-03-29
Kanazawa,True,2021,2021-03-23
Toyama,True,2021,2021-03-24
Nagano,True,2021,2021-03-29
Takada,False,2021,
Utsunomiya,True,2021,2021-03-20
Fukui,True,2021,2021-03-22
Takayama,False,2021,
Matsumoto,False,2021,
Maebashi,True,2021,2021-03-21
Kumagaya,True,2021,2021-03-19
Mito,True,2021,2021-03-20
Tsuruga,False,2021,
Gifu,True,2021,2021-03-16
Nagoya,True,2021,2021-03-17
Iida,False,2021,
Kofu,True,2021,2021-03-18
Choshi,True,2021,2021-03-22
Tsu,True,2021,2021-03-20
Hamamatsu,False,2021,
Shizuoka,True,2021,2021-03-20
Tokyo Japan,True,2021,2021-03-14
Owashi,False,2021,
Yokohama,True,2021,2021-03-17
Tateyama,False,2021,
Oshima,False,2021,
Miyakejima,False,2021,
Hachijojima,False,2021,
Saigo,False,2021,
Matsue,True,2021,2021-03-14
Yonago,False,2021,
Tottori,True,2021,2021-03-19
Toyooka,False,2021,
Maizuru,False,2021,
Hamada,False,2021,
Kyoto,True,2021,2021-03-16
Hikone,True,2021,2021-03-22
Hiroshima,True,2021,2021-03-11
Okayama,True,2021,2021-03-20
Kobe,True,2021,2021-03-24
Osaka,True,2021,2021-03-19
Sumoto,False,2021,
Wakayama,True,2021,2021-03-18
Shio Misaki,False,2021,
Nara,True,2021,2021-03-21
Matsuyama,True,2021,2021-03-15
Takamatsu,True,2021,2021-03-15
Uwajima,False,2021,
Kochi,True,2021,2021-03-15
Tokushima,True,2021,2021-03-25
Shimonoseki,True,2021,2021-03-16
Mikihara,False,2021,
Fukuoka,True,2021,2021-03-12
Saga,True,2021,2021-03-17
Oita,True,2021,2021-03-18
Fukue,False,2021,
Nagasaki,True,2021,2021-03-14
Kumamoto,True,2021,2021-03-17
Nobeoka,False,2021,
Kagoshima,True,2021,2021-03-17
Miyazaki,True,2021,2021-03-16
Yakushima,False,2021,
Tanegashima,False,2021,
Naze,True,2021,2021-01-25
Yonaguni Island,False,2021,
Ishigaki Island,True,2021,2021-01-27
Miyakojima,True,2021,2021-01-16
Kumejima,False,2021,
Naha,True,2021,2021-01-04
Nago,False,2021,
Iriomote Island,False,2021,
Minami Daito Island,True,2021,
Wakkanai,True,2022,2022-05-06
Rumoi,False,2022,
Asahikawa,True,2022,2022-04-26
Abashiri,True,2022,2022-04-27
Sapporo,True,2022,2022-04-23
Iwamizawa,False,2022,
Obihiro,True,2022,2022-04-22
Kushiro,True,2022,2022-05-08
Nemuro,False,2022,
Muroran,True,2022,2022-04-25
Urakawa,False,2022,
